OBJECTID,FULLADDRESS,BuildingName,Square,Lot,Date,MapYear,Permit_Notes,NOTES,Suffix,EDITTYPE,House_Key,House_Type,Extant,Updated,Facade,Flag,Contributing,ArchitectGroup,Developer,Quantity,Rooms,Width,Depth,Number_of_Families,Store,Stories,Permits_Last_Editor,Permits_Last_Edit_Date,RazedFlag,PermitsSource,PermitNumber,Owner,Architect,Builder,Material,Purpose,EstimatedCost,MicrofilmRoll,PermitType,SolidFilled,FoundationMaterial,StoneType,RoofType,FrontMaterial,RoofMaterial,Heat,Shape__Area,Shape__Length
39941,5152 MANNING PLACE NW,,1446,836,4/9/1941 12:00:00 AM,1941,,,,,118153.0,Detached,1.0,1.0,building,0.0,,"Cross, John K.","Gibbs, Finley J.",1.0,7.0,42.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,242283,"Gibbs, Finley J.","Cross, John K.",Complete Homes Co.,cinder block & brick,dwelling,10000.0,644,,,cinder block,,pitch,,slate,air conditioning,330.7734375,90.8136299958439
40048,3308 MAUD STREET NW,,1446,845,11/16/1939 12:00:00 AM,1939,,,,,111779.0,Detached,1.0,1.0,building,0.0,,"Abel, J.H./Dillon & Abel/Berla & Abel","Warther, Edmund G.",1.0,10.0,38.0,29.0,1.0,0.0,2.0,BKRAFT,10/22/2015 6:50:31 PM,0.0,DC Historical Building Permits Database,228109,"Warther, Edmund G.","Abel, Joseph H.","Warther, Edmund G.",brick & tile,dwelling,8500.0,622,,,brick & tile,,pitch,,slate,hot water,220.30859375,65.2188358321848
40184,5006 KLINGLE STREET NW,,1437,847,12/10/1947 12:00:00 AM,1947,,,E,,128532.0,Detached,1.0,1.0,building,0.0,,"Beatty, Frank G.","Phillips, Frank S.",1.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,301688,"Phillips, Frank S.","Beatty, Frank G.","Phillips, Frank S.",cinder block & brick,dwelling,10000.0,779,,,cinder block & brick,,pitch,,slate,air conditioning,302.57421875,83.0099273567387
40202,5044 MACOMB STREET NW,,1436,43,10/31/1941 12:00:00 AM,1941,,,,,120236.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Korzendorfer & Brooks, Inc.",2.0,9.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,248872,"Korzendorfer & Brooks, Inc.","Cappelman, Eimer","Korzendorfer & Brooks, Inc.",cinder block & brick,dwelling,30000.0,677,,,cinder block,,pitch,,slate,air conditioning,322.03125,85.9597950054214
40203,5052 MACOMB STREET NW,,1436,829,10/31/1941 12:00:00 AM,1941,,,,,120237.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Korzendorfer & Brooks, Inc.",2.0,9.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,248872,"Korzendorfer & Brooks, Inc.","Cappelman, Eimer","Korzendorfer & Brooks, Inc.",cinder block & brick,dwelling,30000.0,677,,,cinder block,,pitch,,slate,air conditioning,278.08984375,80.8692023103923
40220,3414 GARFIELD STREET NW,,1941,38,2/19/1923 12:00:00 AM,1923,sw cor 34th pl,,,,15740.0,Detached,1.0,1.0,building,0.0,,"Lamar, W. R.",Taylor & Hedges,1.0,0.0,36.0,37.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7104,Taylor & Hedges,"Lamar, W. R.",Taylor & Hedges,frame,dwelling,14000.0,235,,solid,stone,,hip,pebbledash,slate,hot water,354.33203125,78.2315786266742
40242,4960 ESKRIDGE TERRACE NW,,1423,823,9/30/1927 12:00:00 AM,1927,n cor Dana pl,,,,30368.0,Detached,1.0,1.0,building,0.0,,"Medford, Thomas M.","Orndorff, Louis N.",2.0,6.0,22.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2755,"Orndorff, Louis N.","Medford, Thomas M.","Orndorff, Louis N.",concrete block & frame,dwelling,10000.0,364,,solid,concrete,,pitch,,asphalt shingles,hot water,186.19921875,60.2178466508752
40243,4964 ESKRIDGE TERRACE NW,,1423,13,9/30/1927 12:00:00 AM,1927,n cor Dana pl,RAZED 2014,,,30367.0,Detached,1.0,1.0,building,0.0,,"Medford, Thomas M.","Orndorff, Louis N.",2.0,6.0,22.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,1.0,DC Historical Building Permits Database,2755,"Orndorff, Louis N.","Medford, Thomas M.","Orndorff, Louis N.",concrete block & frame,dwelling,10000.0,364,,solid,concrete,,pitch,,asphalt shingles,hot water,159.984375,54.9566511766462
40259,2920 GARFIELD TERRACE NW,,2113,58,12/3/1954 12:00:00 AM,1954,,,,,139872.0,Detached,1.0,1.0,building,0.0,,,Meadowbrook Inc.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:07 PM,0.0,DC Historical Building Permits Index,A-61479,Meadowbrook Inc.,, ,,dwelling,0.0,,,,,,,,,,275.3515625,70.2891265917931
40531,5000 HAWTHORNE PLACE NW,,1439,52,4/4/1958 12:00:00 AM,1958,,,,,140488.0,Detached,1.0,1.0,building,0.0,,,"Morrison, W. W.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,B-33300,"Morrison, W. W.",, ,,dwelling,0.0,,,,,,,,,,242.35546875,66.4317444344518
40605,3880 UNIVERSITY AVENUE NW,,1515,816,10/21/1943 12:00:00 AM,1943,,,,,122754.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,1.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,264746,Miller (W. C. & A. N.) Development Co.,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,brick & stone & frame,dwelling,4900.0,698,,,cinder block,,pitch,,asbestos shingles,air conditioning,120.22265625,45.4859490269744
40657,5275 PARTRIDGE LANE NW,,1447,30,9/18/1940 12:00:00 AM,1940,,,,,116063.0,Detached,1.0,1.0,building,0.0,,Welsh (Robert I.) Co.,"Barlow, Joel",1.0,9.0,49.0,34.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,236687,"Barlow, Joel",Welsh (Robert I.) Co.,Welsh (Robert I.) Co.,cinder block & brick,dwelling,12000.0,635,,,hollow block & brick,,pitch,,slate,hot air,295.47265625,78.2935304350407
40757,5031 MACARTHUR BOULEVARD NW,,1410,841,4/10/1890 12:00:00 AM,1890,,,,,,,,,,,,,"Hild, G. E.",1.0,0.0,19.0,28.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1850,"Hild, G. E.",,"Easton, Geo.",brick,dwelling,800.0,136,,solid,stone,,pitch,,shingles,,139.9765625,50.2431432823592
40776,4645 GARFIELD STREET NW,,1406,13,10/7/1940 12:00:00 AM,1940,,,,,116558.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,1.0,8.0,53.0,26.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,237369,Miller (W. C. & A. N.) Development Co.,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,brick & t. c.,dwelling,12000.0,636,,,brick & t. c.,,pitch,,slate,air conditioning,325.5859375,96.2335171046534
40796,3027 ARIZONA AVENUE NW,,1426,23,8/3/1905 12:00:00 AM,1905,,,,,,,,,,,,,"Crumbaugh, Otilia S.",1.0,0.0,16.0,29.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,331,"Crumbaugh, Otilia S.",,"Jacobs, Wm.",frame,dwelling,500.0,327,,solid,stone,,pitch,German siding,shingles,stove(s),179.6328125,58.0307606264654
40801,5136 MACARTHUR BOULEVARD NW,,1418,61,12/5/1962 12:00:00 AM,1962,,,,,141667.0,Attached,1.0,1.0,building,0.0,,,"Heckman, Morris",3.0,0.0,0.0,0.0,0.0,1.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-38202,"Heckman, Morris",, ,,store,0.0,,,,,,,,,,250.44921875,87.4317623880239
40802,5140 MACARTHUR BOULEVARD NW,,1418,59,12/5/1962 12:00:00 AM,1962,,,,,141669.0,Attached,1.0,1.0,building,0.0,,,"Heckman, Morris",3.0,0.0,0.0,0.0,0.0,1.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-38202,"Heckman, Morris",, ,,store,0.0,,,,,,,,,,240.27734375,86.8759090031035
40803,5138 MACARTHUR BOULEVARD NW,,1418,60,12/5/1962 12:00:00 AM,1962,,,,,141668.0,Attached,1.0,1.0,building,0.0,,,"Heckman, Morris",3.0,0.0,0.0,0.0,0.0,1.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-38202,"Heckman, Morris",, ,,store,0.0,,,,,,,,,,231.21484375,86.373896167559
40823,3117 HAWTHORNE STREET NW,,2117,811,1/12/1940 12:00:00 AM,1940,,,,,112137.0,Detached,1.0,1.0,building,0.0,,"Corning, E. Burton",Mikkelson (G. F.) & Son,1.0,8.0,25.0,54.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,229225,Mikkelson (G. F.) & Son,"Corning, E. Burton",Mikkelson (G. F.) & Son,brick & tile,dwelling,10250.0,623,,,brick & tile,,pitch,,slate,air conditioning,277.875,78.3590551199473
40863,1235 POTOMAC STREET NW,,1218,819,12/28/1880 12:00:00 AM,1880,,,,,103053.0,,1.0,1.0,building,0.0,,,"Proctor, Robert",4.0,0.0,17.0,30.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,700,"Proctor, Robert",, ,brick,dwelling,6500.0,60,,,brick,,flat,brick,tin,,128.0390625,54.7022130150527
40864,1241 POTOMAC STREET NW,,1218,840,12/28/1880 12:00:00 AM,1880,,,,,103056.0,,1.0,1.0,building,0.0,,,"Proctor, Robert",4.0,0.0,17.0,30.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,700,"Proctor, Robert",, ,brick,dwelling,6500.0,60,,,brick,,flat,brick,tin,,123.87890625,54.2750044369117
40865,1237 POTOMAC STREET NW,,1218,820,12/28/1880 12:00:00 AM,1880,,,,,103054.0,,1.0,1.0,building,0.0,,,"Proctor, Robert",4.0,0.0,17.0,30.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,700,"Proctor, Robert",, ,brick,dwelling,6500.0,60,,,brick,,flat,brick,tin,,121.7109375,53.6659122879243
40866,1239 POTOMAC STREET NW,,1218,841,12/28/1880 12:00:00 AM,1880,,,,,103055.0,,1.0,1.0,building,0.0,,,"Proctor, Robert",4.0,0.0,17.0,30.0,,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,700,"Proctor, Robert",, ,brick,dwelling,6500.0,60,,,brick,,flat,brick,tin,,122.953125,54.162787301581
40937,5027 GLENBROOK ROAD NW,,1433,20,8/23/1939 12:00:00 AM,1939,,,,,110923.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Kindley, George B.",1.0,6.0,37.0,34.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,225768,"Kindley, George B.","Cappelman, Eimer","Korzendorfer & Brooks, Inc.",brick,dwelling,11000.0,618,,,cinder block,,pitch,,slate,air conditioning,240.77734375,68.6416966202714
40979,3607 LOWELL STREET NW,,1921,22,7/8/1912 12:00:00 AM,1912,,,,,60224.0,Detached,1.0,1.0,building,0.0,Yes,Hunter & Bell,Harvey (A. C.) & Field (A. S.),1.0,0.0,42.0,34.0,2.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,126,Harvey (A. C.) & Field (A. S.),Hunter & Bell,"Preston, W.",frame,dwelling,11000.0,698,,solid,stone,,pitch,pebbledash,slate,hot water,480.3984375,95.4278087035781
41034,5801 NEBRASKA AVENUE NW,,2313,17,8/20/1935 12:00:00 AM,1935,,,,,71243.0,Detached,1.0,1.0,building,0.0,,"Smith, Robert K.","Harris, Frieda B & Dewitt D.",1.0,6.0,33.0,24.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,183654,"Harris, Frieda B & Dewitt D.","Smith, Robert K.","Stone, Paul T.",cinder block & brick,dwelling,8000.0,540,,,cinder block & brick,,pitch,,slate,hot water,169.07421875,55.4084010903994
41159,4656 GARFIELD STREET NW,,1408,33,5/25/1939 12:00:00 AM,1939,,,,,110250.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,,40.0,25.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,223272,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",brick & tile,dwelling,12000.0,614,,,hollow tile,,pitch,,slate,air conditioning,234.93359375,72.8405172209185
41170,5104 SHERIER PLACE NW,,1415,29,12/11/1926 12:00:00 AM,1926,,,,,12823.0,Duplex,1.0,1.0,building,0.0,,"Amberger, Wm. A.","Amberger, Wm. A.",2.0,6.0,18.0,34.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5294,"Amberger, Wm. A.","Amberger, Wm. A.","Amberger, Wm. A.",frame,dwelling,8000.0,346,,solid,concrete,,pitch,,asbestos shingles,hot water,206.16796875,67.380728018732
41171,5102 SHERIER PLACE NW,,1415,28,12/11/1926 12:00:00 AM,1926,,,,,12762.0,Duplex,1.0,1.0,building,0.0,,"Amberger, Wm. A.","Amberger, Wm. A.",2.0,6.0,18.0,34.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5294,"Amberger, Wm. A.","Amberger, Wm. A.","Amberger, Wm. A.",frame,dwelling,8000.0,346,,solid,concrete,,pitch,,asbestos shingles,hot water,126.78515625,52.1269531242054
41214,5350 MACARTHUR BOULEVARD NW,,1441,808,11/8/1920 12:00:00 AM,1920,,,,,20968.0,Detached,1.0,1.0,building,0.0,,"Bonnell, Ralph I.","Bonnell, Ralph I.",1.0,0.0,23.0,37.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2946,"Bonnell, Ralph I.","Bonnell, Ralph I.","Bonnell, Ralph I.",frame,dwelling,4000.0,195,,solid,concrete blocks,,pitch,,asphalt shingles,one pipe furnace,201.9921875,61.7779314473593
41582,5606 NEBRASKA AVENUE NW,,2311,22,5/21/1930 12:00:00 AM,1930,,,,,64309.0,Detached,1.0,1.0,building,0.0,,"Harris, L. E.","Willis, George I.",1.0,6.0,24.0,35.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,133083,"Willis, George I.","Harris, L. E.","Willis, George I.",brick,dwelling,10000.0,419,,,concrete block,,pitch,,slate,hot water,221.02734375,66.007059920958
41802,3516 NEWARK STREET NW,,1953,816,6/10/1907 12:00:00 AM,1907,,,,,48768.0,Detached,1.0,1.0,building,0.0,Yes,"Pyle, F. B.","Moore, William N.",1.0,0.0,36.0,25.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,3952,"Moore, William N.","Pyle, F. B.",Simpson (John) & Sons,frame,dwelling,5500.0,420,,solid,brick,,pitch,frame,shingles,hot water,288.03125,74.800102784035
41817,3417 FULTON STREET NW,,1941,18,7/15/1924 12:00:00 AM,1924,ne cor 35th st,,,,1602.0,Detached,1.0,1.0,building,0.0,,"Norton, Claude N.","Arnold, A. F.",1.0,0.0,43.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,406,"Arnold, A. F.","Norton, Claude N.","Beall, E. S.",brick,dwelling,20000.0,265,,solid,concrete,,mansard,brick,tile,hot water,380.06640625,86.8080498208865
41855,5622 SHERIER PLACE NW,,1450,813,5/18/1921 12:00:00 AM,1921,,,,,20358.0,Detached,1.0,1.0,building,0.0,,Speet,Speet & Rimel (Bert Speet & H. E. Rimel,1.0,0.0,28.0,33.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7053,Speet & Rimel (Bert Speet & H. E. Rimel,Speet,Speet & Rimel,frame,dwelling,7000.0,203,,solid,concrete,,pitch,frame,asphalt,furnace,310.27734375,82.0922044146301
41871,4895 MACARTHUR BOULEVARD NW,,1391,810,1/5/1923 12:00:00 AM,1923,,,,,15817.0,Detached,1.0,1.0,building,0.0,,"Hongell, A. E.","Hongell, , A. E.",1.0,0.0,24.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6035,"Hongell, , A. E.","Hongell, A. E.","Hongell, A. E.",frame,dwelling,5000.0,234,,solid,cement blocks,,pitch,frame,slate surfaced asphalt,hot water,231.6953125,64.6514516628699
41900,5514 MACARTHUR BOULEVARD NW,,1445,69,4/30/1948 12:00:00 AM,1948,,,,,129182.0,Detached,1.0,1.0,building,0.0,,"Emory, John Paul","Emory, John Paul",1.0,5.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,305961,"Emory, John Paul","Emory, John Paul","Emory, John Paul",tile,dwelling,7000.0,786,,,cinder block,,pitch,,slate,oil,238.375,71.9269197044047
41956,5404 GALENA PLACE NW,,1442,100,10/2/1925 12:00:00 AM,1925,,,,,,,,,,,,"Dresser, W. D.","Dresser, Joseph R.",2.0,8.0,30.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,3109,"Dresser, Joseph R.","Dresser, W. D.",Dresser (W. D.) & Sons,frame,dwelling,9000.0,315,,solid,cement blocks,,pitch,,,hot water,250.38671875,70.7062852416789
41957,5400 GALENA PLACE NW,,1442,113,10/2/1925 12:00:00 AM,1925,,,,,,,,,,,,"Dresser, W. D.","Dresser, Joseph R.",2.0,8.0,30.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,3109,"Dresser, Joseph R.","Dresser, W. D.",Dresser (W. D.) & Sons,frame,dwelling,9000.0,315,,solid,cement blocks,,pitch,,,hot water,325.578125,81.3608846903277
41962,4867 GLENBROOK ROAD NW,,1509,814,9/16/1958 12:00:00 AM,1958,,,,,139963.0,Detached,1.0,1.0,building,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:07 PM,0.0,DC Historical Building Permits Index,B-39670, ,, ,,dwelling,0.0,,,,,,,,,,257.18359375,71.4311862850081
42109,3312 LOWELL STREET NW,,2091,33,6/2/1924 12:00:00 AM,1924,,,,,1134.0,Detached,1.0,1.0,building,0.0,Yes,"Santmyers, George T.","Sanford, R. H.",2.0,,,,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,10425,"Sanford, R. H.","Santmyers, George T.","Sanford, R. H.",brick,dwelling,25000.0,262,,solid,concrete,,pitch,brick,slate,hot water,224.11328125,64.2508408638998
42142,5063 MACOMB STREET NW,,1432,26,9/21/1951 12:00:00 AM,1951,,,,,141691.0,Detached,1.0,1.0,building,0.0,,,"Carr, Dorothy P.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-24275,"Carr, Dorothy P.",, ,,dwelling,0.0,,,,,,,,,,305.28125,70.7979340468653
42208,5428 HAWTHORNE PLACE NW,,1440,871,6/18/1923 12:00:00 AM,1923,,,,,14346.0,Detached,1.0,1.0,building,0.0,,Sears Roebuck & Co.,"Vaughan, Roger A.",1.0,0.0,34.0,24.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,11718,"Vaughan, Roger A.",Sears Roebuck & Co.,"Vaughan, Roger A.",frame,dwelling,5000.0,242,,solid,concrete blocks,,mansard,wood,shingles,hot air,236.32421875,66.8523241521713
42230,5338 NEBRASKA AVENUE NW,,1991,24,8/26/1936 12:00:00 AM,1936,,,,,73989.0,Detached,1.0,1.0,building,0.0,,"Hamaker, Kenton D.","Cott, Otto C.",1.0,6.0,29.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,194718,"Cott, Otto C.","Hamaker, Kenton D.","Stone, M. L.",brick,dwelling,8000.0,562,,,block,,pitch,,slate,hot water,151.66015625,49.298651944046
42272,5108 MACOMB STREET NW,,1435,73,5/5/1952 12:00:00 AM,1952,"might not be all 4, revised 9/15/52 A-35770",,,,141695.0,Detached,1.0,1.0,building,0.0,,,"Stanley, John J.",4.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-30793,"Stanley, John J.",, ,,dwelling,0.0,,,,,,,,,,311.859375,83.484605806331
42273,5100 MACOMB STREET NW,,1435,74,5/5/1952 12:00:00 AM,1952,"might not be all 4, revised 9/15/52 A-35770",,,,141694.0,Detached,1.0,1.0,building,0.0,,,"Stanley, John J.",4.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-30793,"Stanley, John J.",, ,,dwelling,0.0,,,,,,,,,,312.3046875,85.1808268511684
42274,5136 MACOMB STREET NW,,1435,868,5/5/1952 12:00:00 AM,1952,"might not be all 4, revised 9/15/52 A-35770",,,,141697.0,Detached,1.0,1.0,building,0.0,,,"Stanley, John J.",4.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-30793,"Stanley, John J.",, ,,dwelling,0.0,,,,,,,,,,271.1484375,86.9612731935039
42301,4437 CATHEDRAL AVENUE NW,,1610,64,6/16/1926 12:00:00 AM,1926,,,,,11033.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,8.0,38.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,10999,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",stone & frame,dwelling,9000.0,332,,solid,stone,rubble,pitch,stone & frame,slate,hot water,322.7421875,88.1932538921864
42322,5516 NEBRASKA AVENUE NW,,2296,801,8/28/1937 12:00:00 AM,1937,,,,,105616.0,Detached,1.0,1.0,building,0.0,,"Corning, E. Burton","Havell, R. B., Dr. & Mrs.",1.0,9.0,43.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,206009,"Havell, R. B., Dr. & Mrs.","Corning, E. Burton",Bowling & Tardwer,cinder block & brick,dwelling & office,9000.0,588,,,cinder block,,pitch,,slate,air conditioning,288.6171875,85.598517703433
42564,4995 GLENBROOK ROAD NW,,1431,16,3/10/1950 12:00:00 AM,1950,,,,,139964.0,Detached,1.0,1.0,building,0.0,,,Miller (W. C. & A. N.) Development Co.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:07 PM,0.0,DC Historical Building Permits Index,A-4898,Miller (W. C. & A. N.) Development Co.,, ,,dwelling,0.0,,,,,,,,,,536.66796875,109.299742604302
42595,4925 LOUGHBORO ROAD NW,,1513,14,8/1/1930 12:00:00 AM,1930,,,,,64605.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,17.0,0.0,0.0,0.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,134938,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",brick,dwelling,17400.0,424,,,brick,,pitch,,slate,hot water,1367.55078125,226.255567631311
42617,5700 SHERIER PLACE NW,Dancing Pavillion,1452,829,11/23/1916 12:00:00 AM,1916,"turn dancing pavillion into a dwelling, already wired for electric","1913, DCOTR & Baist's, Castille not in 1913, 14 directory",,,,,,,,,,,,,,,,,,,BKRAFT,7/13/2016 7:08:06 PM,0.0,DC Historical Building Permits,2798,"Castillo, Arthur L.","Barrington, W. E.","Castillo, Arthur L.",frame,dwelling,500.0,DC153,repair,,,,,,,,376.12890625,79.7925446930586
42740,5530 MACARTHUR BOULEVARD NW,,1445,59,4/28/1920 12:00:00 AM,1920,s cor Macomb st,,,,21269.0,Detached,1.0,1.0,building,0.0,,"Goude, Charles T.","Goude, Charles T.",1.0,0.0,31.0,39.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6009,"Goude, Charles T.","Goude, Charles T.","Goude, Charles T.",concrete block & frame,dwelling,6000.0,188,,solid,concrete,,pitch,cement blocks,slate,steam,365.515625,83.3255138534532
42800,5401 POTOMAC AVENUE NW,,1443,1,2/20/1953 12:00:00 AM,1953,,,,,143180.0,,1.0,1.0,building,0.0,,,"Inscoe, L.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:28 PM,0.0,DC Historical Building Permits Index,A-39930,"Inscoe, L.",, ,,dwelling,0.0,,,,,,,,,,240.49609375,74.7473511832479
42868,4400 HAWTHORNE STREET NW,,1614,65,4/13/1926 12:00:00 AM,1926,,,,,10223.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",1.0,6.0,38.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8506,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",brick & frame,dwelling,8500.0,327,,solid,brick,,pitch,brick & frame,slate,hot water,273.859375,83.5111708231104
43134,5188 PALISADE LANE NW,,1446,37,6/19/1940 12:00:00 AM,1940,,,,,115115.0,Detached,1.0,1.0,building,0.0,,Kirkhuff & Bagley,"Carr, Edward R.",1.0,8.0,75.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,233694,"Carr, Edward R.",Kirkhuff & Bagley,Barnaby Woods Development Co.,cinder block & brick&s,dwelling,11000.0,630,,,cinder block & brick,,pitch,,slate,air conditioning,315.71875,83.9324199157663
43203,4501 LOWELL STREET NW,,1605,57,10/27/1931 12:00:00 AM,1931,,,,,66714.0,Detached,1.0,1.0,building,0.0,,"Norton, Claude N.","Diehl, Walter S.",1.0,6.0,24.0,33.0,0.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,147867,"Diehl, Walter S.","Norton, Claude N.","Newbold, A. T.",brick,dwelling,11000.0,460,,,brick,,pitch,,slate,hot water,271.50390625,70.8885791851675
